ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
USW00004895,20121101,SNWD,0,,,W,
USW00004895,20121102,SNWD,0,,,W,
USW00004895,20121103,SNWD,0,,,W,
USW00004895,20121104,SNWD,0,,,W,
USW00004895,20121105,SNWD,0,,,W,
USW00004895,20121106,SNWD,0,,,W,
USW00004895,20121107,SNWD,0,,,W,
USW00004895,20121108,SNWD,0,,,W,
USW00004895,20121109,SNWD,0,,,W,
USW00004895,20121110,SNWD,0,,,W,
USW00004895,20121111,SNWD,0,,,W,
USW00004895,20121112,SNWD,0,,,W,
USW00004895,20121113,SNWD,0,,,W,
USW00004895,20121114,SNWD,0,,,W,
USW00004895,20121115,SNWD,0,,,W,
USW00004895,20121116,SNWD,0,,,W,
USW00004895,20121117,SNWD,0,,,W,
USW00004895,20121118,SNWD,0,,,W,
USW00004895,20121119,SNWD,0,,,W,
USW00004895,20121120,SNWD,0,,,W,
USW00004895,20121121,SNWD,0,,,W,
USW00004895,20121122,SNWD,0,,,W,
USW00004895,20121123,SNWD,0,,,W,
USW00004895,20121124,SNWD,0,,,W,
USW00004895,20121125,SNWD,0,,,W,
USW00004895,20121101,AWND,29,,,W,
USW00004895,20121102,AWND,10,,,W,
USW00004895,20121103,AWND,9,,,W,
USW00004895,20121104,AWND,4,,,W,
USW00004895,20121105,AWND,7,,,W,
USW00004895,20121106,AWND,18,,,W,
USW00004895,20121107,AWND,4,,,W,
USW00004895,20121108,AWND,23,,,W,
USW00004895,20121109,AWND,28,,,W,
USW00004895,20121110,AWND,44,,,W,
USW00004895,20121111,AWND,46,,,W,
USW00004895,20121112,AWND,6,,,W,
USW00004895,20121113,AWND,0,,,W,
USW00004895,20121114,AWND,21,,,W,
USW00004895,20121115,AWND,27,,,W,
USW00004895,20121116,AWND,19,,,W,
USW00004895,20121117,AWND,25,,,W,
USW00004895,20121118,AWND,30,,,W,
USW00004895,20121119,AWND,14,,,W,
USW00004895,20121120,AWND,4,,,W,
USW00004895,20121121,AWND,31,,,W,
USW00004895,20121122,AWND,56,,,W,
USW00004895,20121123,AWND,65,,,W,
USW00004895,20121124,AWND,26,,,W,
USW00004895,20121125,AWND,31,,,W,
USW00004895,20121101,WDF2,320,,,W,
USW00004895,20121102,WDF2,10,,,W,
USW00004895,20121103,WDF2,60,,,W,
USW00004895,20121104,WDF2,100,,,W,
USW00004895,20121105,WDF2,60,,,W,
USW00004895,20121106,WDF2,180,,,W,
USW00004895,20121107,WDF2,200,,,W,
USW00004895,20121108,WDF2,200,,,W,
USW00004895,20121109,WDF2,80,,,W,
USW00004895,20121110,WDF2,90,,,W,
USW00004895,20121111,WDF2,190,,,W,
USW00004895,20121112,WDF2,270,,,W,
USW00004895,20121114,WDF2,200,,,W,
USW00004895,20121115,WDF2,220,,,W,
USW00004895,20121116,WDF2,90,,,W,
USW00004895,20121117,WDF2,160,,,W,
USW00004895,20121118,WDF2,180,,,W,
USW00004895,20121119,WDF2,180,,,W,
USW00004895,20121120,WDF2,300,,,W,
USW00004895,20121121,WDF2,200,,,W,
USW00004895,20121122,WDF2,260,,,W,
USW00004895,20121123,WDF2,310,,,W,
USW00004895,20121124,WDF2,310,,,W,
USW00004895,20121125,WDF2,300,,,W,
USW00004895,20121101,WDF5,320,,,W,
USW00004895,20121108,WDF5,200,,,W,
USW00004895,20121109,WDF5,80,,,W,
USW00004895,20121110,WDF5,90,,,W,
USW00004895,20121111,WDF5,180,,,W,
USW00004895,20121112,WDF5,290,,,W,
USW00004895,20121114,WDF5,170,,,W,
USW00004895,20121118,WDF5,170,,,W,
USW00004895,20121121,WDF5,200,,,W,
USW00004895,20121122,WDF5,270,,,W,
USW00004895,20121123,WDF5,280,,,W,
USW00004895,20121124,WDF5,310,,,W,
USW00004895,20121125,WDF5,310,,,W,
USW00004895,20121101,WSF2,67,,,W,
USW00004895,20121102,WSF2,36,,,W,
USW00004895,20121103,WSF2,27,,,W,
USW00004895,20121104,WSF2,22,,,W,
USW00004895,20121105,WSF2,45,,,W,
USW00004895,20121106,WSF2,45,,,W,
USW00004895,20121107,WSF2,22,,,W,
USW00004895,20121108,WSF2,72,,,W,
USW00004895,20121109,WSF2,58,,,W,
USW00004895,20121110,WSF2,76,,,W,
USW00004895,20121111,WSF2,76,,,W,
USW00004895,20121112,WSF2,67,,,W,
USW00004895,20121114,WSF2,45,,,W,
USW00004895,20121115,WSF2,54,,,W,
USW00004895,20121116,WSF2,40,,,W,
USW00004895,20121117,WSF2,40,,,W,
USW00004895,20121118,WSF2,67,,,W,
USW00004895,20121119,WSF2,36,,,W,
USW00004895,20121120,WSF2,22,,,W,
USW00004895,20121121,WSF2,72,,,W,
USW00004895,20121122,WSF2,98,,,W,
USW00004895,20121123,WSF2,98,,,W,
USW00004895,20121124,WSF2,54,,,W,
USW00004895,20121125,WSF2,63,,,W,
USW00004895,20121101,WSF5,89,,,W,
USW00004895,20121108,WSF5,94,,,W,
USW00004895,20121109,WSF5,94,,,W,
USW00004895,20121110,WSF5,112,,,W,
USW00004895,20121111,WSF5,112,,,W,
USW00004895,20121112,WSF5,139,,,W,
USW00004895,20121114,WSF5,72,,,W,
USW00004895,20121118,WSF5,81,,,W,
USW00004895,20121121,WSF5,98,,,W,
USW00004895,20121122,WSF5,161,,,W,
USW00004895,20121123,WSF5,161,,,W,
USW00004895,20121124,WSF5,81,,,W,
USW00004895,20121125,WSF5,98,,,W,
USW00004895,20121106,WT01,1,,,W,
USW00004895,20121107,WT01,1,,,W,
USW00004895,20121108,WT01,1,,,W,
USW00004895,20121109,WT01,1,,,W,
USW00004895,20121110,WT01,1,,,W,
USW00004895,20121117,WT01,1,,,W,
USW00004895,20121118,WT01,1,,,W,
USW00004895,20121120,WT01,1,,,W,
USW00004895,20121121,WT01,1,,,W,
USW00004895,20121106,WT02,1,,,W,
USW00004895,20121107,WT02,1,,,W,
USW00004895,20121117,WT02,1,,,W,
USW00004895,20121121,WT02,1,,,W,
USW00004895,20121110,WT08,1,,,W,
USW00004895,20121117,WT08,1,,,W,
USW00004895,20121118,WT08,1,,,W,
USW00004895,20121120,WT08,1,,,W,
USW00004895,20121201,TMAX,72,,,W,
USW00004895,20121202,TMAX,72,,,W,
USW00004895,20121203,TMAX,139,,,W,
USW00004895,20121204,TMAX,50,,,W,
USW00004895,20121205,TMAX,-16,,,W,
USW00004895,20121206,TMAX,44,,,W,
USW00004895,20121207,TMAX,11,,,W,
USW00004895,20121208,TMAX,11,,,W,
USW00004895,20121209,TMAX,-16,,,W,
USW00004895,20121210,TMAX,-27,,,W,
USW00004895,20121211,TMAX,-60,,,W,
USW00004895,20121212,TMAX,22,,,W,
USW00004895,20121213,TMAX,33,,,W,
USW00004895,20121214,TMAX,17,,,W,
USW00004895,20121215,TMAX,28,,,W,
USW00004895,20121216,TMAX,22,,,W,
USW00004895,20121217,TMAX,-16,,,W,
USW00004895,20121218,TMAX,-16,,,W,
USW00004895,20121219,TMAX,-10,,,W,
USW00004895,20121220,TMAX,-5,,,W,
USW00004895,20121221,TMAX,-21,,,W,
USW00004895,20121222,TMAX,-38,,,W,
USW00004895,20121223,TMAX,-55,,,W,
USW00004895,20121201,TMIN,-5,,,W,
USW00004895,20121202,TMIN,17,,,W,
USW00004895,20121203,TMIN,28,,,W,
USW00004895,20121204,TMIN,-66,,,W,
USW00004895,20121205,TMIN,-121,,,W,
USW00004895,20121206,TMIN,-16,,,W,
USW00004895,20121207,TMIN,-32,,,W,
USW00004895,20121208,TMIN,-49,,,W,
USW00004895,20121209,TMIN,-38,,,W,
USW00004895,20121210,TMIN,-88,,,W,
USW00004895,20121211,TMIN,-82,,,W,
USW00004895,20121212,TMIN,-155,,,W,
USW00004895,20121213,TMIN,-99,,,W,
USW00004895,20121214,TMIN,-105,,,W,
USW00004895,20121215,TMIN,0,,,W,
USW00004895,20121216,TMIN,-16,,,W,
USW00004895,20121217,TMIN,-49,,,W,
USW00004895,20121218,TMIN,-105,,,W,
USW00004895,20121219,TMIN,-99,,,W,
USW00004895,20121220,TMIN,-32,,,W,
USW00004895,20121221,TMIN,-121,,,W,
USW00004895,20121222,TMIN,-182,,,W,
USW00004895,20121223,TMIN,-138,,,W,
USW00004895,20121201,PRCP,0,,,W,
USW00004895,20121202,PRCP,0,,,W,
USW00004895,20121203,PRCP,58,,,W,
USW00004895,20121204,PRCP,0,,,W,
USW00004895,20121205,PRCP,0,,,W,
USW00004895,20121206,PRCP,0,,,W,
USW00004895,20121207,PRCP,0,,,W,
USW00004895,20121208,PRCP,0,,,W,
USW00004895,20121209,PRCP,8,,,W,
USW00004895,20121210,PRCP,0,,,W,
USW00004895,20121211,PRCP,0,,,W,
USW00004895,20121212,PRCP,0,,,W,
USW00004895,20121213,PRCP,0,,,W,
USW00004895,20121214,PRCP,0,,,W,
USW00004895,20121215,PRCP,76,,,W,
USW00004895,20121216,PRCP,13,,,W,
USW00004895,20121217,PRCP,0,,,W,
USW00004895,20121218,PRCP,0,,,W,
USW00004895,20121219,PRCP,0,,,W,
USW00004895,20121220,PRCP,13,,,W,
USW00004895,20121221,PRCP,0,,,W,
USW00004895,20121222,PRCP,0,,,W,
USW00004895,20121223,PRCP,0,,,W,
USW00004895,20121201,SNOW,0,,,W,
USW00004895,20121202,SNOW,0,,,W,
USW00004895,20121204,SNOW,0,,,W,
USW00004895,20121205,SNOW,0,,,W,
USW00004895,20121206,SNOW,0,,,W,
USW00004895,20121207,SNOW,0,,,W,
USW00004895,20121208,SNOW,0,,,W,
USW00004895,20121210,SNOW,0,,,W,
USW00004895,20121211,SNOW,0,,,W,
USW00004895,20121212,SNOW,0,,,W,
USW00004895,20121213,SNOW,0,,,W,
USW00004895,20121214,SNOW,0,,,W,
USW00004895,20121217,SNOW,0,,,W,
USW00004895,20121218,SNOW,0,,,W,
USW00004895,20121219,SNOW,0,,,W,
USW00004895,20121221,SNOW,0,,,W,
USW00004895,20121222,SNOW,0,,,W,
USW00004895,20121223,SNOW,0,,,W,
USW00004895,20121201,SNWD,0,,,W,
USW00004895,20121202,SNWD,0,,,W,
USW00004895,20121203,SNWD,0,,,W,
USW00004895,20121204,SNWD,0,,,W,
USW00004895,20121205,SNWD,0,,,W,
USW00004895,20121206,SNWD,0,,,W,
USW00004895,20121207,SNWD,0,,,W,
USW00004895,20121208,SNWD,0,,,W,
USW00004895,20121209,SNWD,0,,,W,
USW00004895,20121210,SNWD,0,,,W,
USW00004895,20121211,SNWD,0,,,W,
USW00004895,20121212,SNWD,0,,,W,
USW00004895,20121213,SNWD,0,,,W,
USW00004895,20121214,SNWD,0,,,W,
USW00004895,20121215,SNWD,0,,,W,
USW00004895,20121216,SNWD,0,,,W,
USW00004895,20121217,SNWD,0,,,W,
USW00004895,20121218,SNWD,0,,,W,
USW00004895,20121219,SNWD,0,,,W,
USW00004895,20121220,SNWD,0,,,W,
USW00004895,20121221,SNWD,0,,,W,
USW00004895,20121222,SNWD,0,,,W,
USW00004895,20121223,SNWD,0,,,W,
USW00004895,20121201,AWND,26,,,W,
USW00004895,20121202,AWND,17,,,W,
USW00004895,20121203,AWND,39,,,W,
USW00004895,20121204,AWND,48,,,W,
USW00004895,20121205,AWND,22,,,W,
USW00004895,20121206,AWND,39,,,W,
USW00004895,20121207,AWND,18,,,W,
USW00004895,20121208,AWND,16,,,W,
USW00004895,20121209,AWND,42,,,W,
USW00004895,20121210,AWND,22,,,W,
USW00004895,20121211,AWND,36,,,W,
USW00004895,20121212,AWND,32,,,W,
USW00004895,20121213,AWND,26,,,W,
USW00004895,20121214,AWND,30,,,W,
USW00004895,20121215,AWND,36,,,W,
USW00004895,20121216,AWND,21,,,W,
USW00004895,20121217,AWND,19,,,W,
USW00004895,20121218,AWND,9,,,W,
USW00004895,20121219,AWND,12,,,W,
USW00004895,20121220,AWND,68,,,W,
USW00004895,20121221,AWND,53,,,W,
USW00004895,20121222,AWND,11,,,W,
USW00004895,20121223,AWND,19,,,W,
USW00004895,20121201,WDF2,140,,,W,
USW00004895,20121202,WDF2,160,,,W,
USW00004895,20121203,WDF2,290,,,W,
USW00004895,20121204,WDF2,270,,,W,
USW00004895,20121205,WDF2,120,,,W,
USW00004895,20121206,WDF2,150,,,W,
USW00004895,20121207,WDF2,10,,,W,
USW00004895,20121208,WDF2,360,,,W,
USW00004895,20121209,WDF2,90,,,W,
USW00004895,20121210,WDF2,30,,,W,
USW00004895,20121211,WDF2,230,,,W,
USW00004895,20121212,WDF2,190,,,W,
USW00004895,20121213,WDF2,210,,,W,
USW00004895,20121214,WDF2,100,,,W,
USW00004895,20121215,WDF2,110,,,W,
USW00004895,20121216,WDF2,270,,,W,
USW00004895,20121217,WDF2,260,,,W,
USW00004895,20121218,WDF2,160,,,W,
USW00004895,20121219,WDF2,40,,,W,
USW00004895,20121220,WDF2,350,,,W,
USW00004895,20121221,WDF2,320,,,W,
USW00004895,20121222,WDF2,200,,,W,
USW00004895,20121223,WDF2,340,,,W,
USW00004895,20121203,WDF5,280,,,W,
USW00004895,20121204,WDF5,280,,,W,
USW00004895,20121206,WDF5,150,,,W,
USW00004895,20121209,WDF5,90,,,W,
USW00004895,20121211,WDF5,230,,,W,
USW00004895,20121212,WDF5,180,,,W,
USW00004895,20121213,WDF5,210,,,W,
USW00004895,20121214,WDF5,100,,,W,
USW00004895,20121215,WDF5,120,,,W,
USW00004895,20121217,WDF5,260,,,W,
USW00004895,20121220,WDF5,350,,,W,
USW00004895,20121221,WDF5,320,,,W,
USW00004895,20121223,WDF5,340,,,W,
USW00004895,20121201,WSF2,45,,,W,
USW00004895,20121202,WSF2,31,,,W,
USW00004895,20121203,WSF2,63,,,W,
USW00004895,20121204,WSF2,81,,,W,
USW00004895,20121205,WSF2,45,,,W,
USW00004895,20121206,WSF2,72,,,W,
USW00004895,20121207,WSF2,31,,,W,
USW00004895,20121208,WSF2,36,,,W,
USW00004895,20121209,WSF2,67,,,W,
USW00004895,20121210,WSF2,45,,,W,
USW00004895,20121211,WSF2,58,,,W,
USW00004895,20121212,WSF2,67,,,W,
USW00004895,20121213,WSF2,54,,,W,
USW00004895,20121214,WSF2,67,,,W,
USW00004895,20121215,WSF2,63,,,W,
USW00004895,20121216,WSF2,40,,,W,
USW00004895,20121217,WSF2,45,,,W,
USW00004895,20121218,WSF2,31,,,W,
USW00004895,20121219,WSF2,27,,,W,
USW00004895,20121220,WSF2,98,,,W,
USW00004895,20121221,WSF2,103,,,W,
USW00004895,20121222,WSF2,31,,,W,
USW00004895,20121223,WSF2,45,,,W,
USW00004895,20121203,WSF5,98,,,W,
USW00004895,20121204,WSF5,134,,,W,
USW00004895,20121206,WSF5,94,,,W,
USW00004895,20121209,WSF5,81,,,W,
USW00004895,20121211,WSF5,89,,,W,
USW00004895,20121212,WSF5,103,,,W,
USW00004895,20121213,WSF5,72,,,W,
USW00004895,20121214,WSF5,76,,,W,
USW00004895,20121215,WSF5,121,,,W,
USW00004895,20121217,WSF5,89,,,W,
USW00004895,20121220,WSF5,139,,,W,
USW00004895,20121221,WSF5,139,,,W,
USW00004895,20121223,WSF5,72,,,W,
USW00004895,20121201,WT01,1,,,W,
USW00004895,20121202,WT01,1,,,W,
USW00004895,20121203,WT01,1,,,W,
USW00004895,20121212,WT01,1,,,W,
USW00004895,20121213,WT01,1,,,W,
USW00004895,20121214,WT01,1,,,W,
USW00004895,20121215,WT01,1,,,W,
USW00004895,20121216,WT01,1,,,W,
USW00004895,20121217,WT01,1,,,W,
USW00004895,20121219,WT01,1,,,W,
USW00004895,20121202,WT02,1,,,W,
USW00004895,20121203,WT02,1,,,W,
USW00004895,20121215,WT02,1,,,W,
USW00004895,20121216,WT02,1,,,W,
USW00004895,20130101,TMAX,-116,,,W,
USW00004895,20130102,TMAX,-71,,,W,
USW00004895,20130103,TMAX,-66,,,W,
USW00004895,20130104,TMAX,-21,,,W,
USW00004895,20130105,TMAX,-5,,,W,
USW00004895,20130106,TMAX,-16,,,W,
USW00004895,20130107,TMAX,28,,,W,
USW00004895,20130108,TMAX,22,,,W,
USW00004895,20130109,TMAX,22,,,W,
USW00004895,20130110,TMAX,6,,,W,
USW00004895,20130111,TMAX,44,,,W,
USW00004895,20130112,TMAX,61,,,W,
USW00004895,20130113,TMAX,-99,,,W,
USW00004895,20130114,TMAX,-93,,,W,
USW00004895,20130115,TMAX,-21,,,W,
USW00004895,20130116,TMAX,-10,,,W,
USW00004895,20130117,TMAX,-82,,,W,
USW00004895,20130118,TMAX,44,,,W,
USW00004895,20130119,TMAX,50,,,W,
USW00004895,20130120,TMAX,-132,,,W,
USW00004895,20130101,TMIN,-266,,,W,
USW00004895,20130102,TMIN,-116,,,W,
USW00004895,20130103,TMIN,-132,,,W,
USW00004895,20130104,TMIN,-155,,,W,
USW00004895,20130105,TMIN,-188,,,W,
USW00004895,20130106,TMIN,-143,,,W,
USW00004895,20130107,TMIN,-160,,,W,
USW00004895,20130108,TMIN,-138,,,W,
USW00004895,20130109,TMIN,-99,,,W,
USW00004895,20130110,TMIN,-116,,,W,
USW00004895,20130111,TMIN,0,,,W,
USW00004895,20130112,TMIN,-99,,,W,
USW00004895,20130113,TMIN,-155,,,W,
USW00004895,20130114,TMIN,-171,,,W,
USW00004895,20130115,TMIN,-188,,,W,
USW00004895,20130116,TMIN,-99,,,W,
USW00004895,20130117,TMIN,-171,,,W,
USW00004895,20130118,TMIN,-177,,,W,
USW00004895,20130119,TMIN,-149,,,W,
USW00004895,20130120,TMIN,-188,,,W,
USW00004895,20130101,PRCP,0,,,W,
USW00004895,20130102,PRCP,0,,,W,
USW00004895,20130103,PRCP,0,,,W,
USW00004895,20130104,PRCP,0,,,W,
USW00004895,20130105,PRCP,0,,,W,
USW00004895,20130106,PRCP,0,,,W,
USW00004895,20130107,PRCP,0,,,W,
USW00004895,20130108,PRCP,0,,,W,
USW00004895,20130109,PRCP,0,,,W,
USW00004895,20130110,PRCP,51,,,W,
USW00004895,20130111,PRCP,0,,,W,
USW00004895,20130112,PRCP,0,,,W,
USW00004895,20130113,PRCP,0,,,W,
USW00004895,20130114,PRCP,0,,,W,
USW00004895,20130115,PRCP,0,,,W,
USW00004895,20130116,PRCP,0,,,W,
USW00004895,20130117,PRCP,0,,,W,
USW00004895,20130118,PRCP,3,,,W,
USW00004895,20130119,PRCP,0,,,W,
USW00004895,20130120,PRCP,0,,,W,
USW00004895,20130101,SNOW,0,,,W,
USW00004895,20130102,SNOW,0,,,W,
USW00004895,20130103,SNOW,0,,,W,
USW00004895,20130104,SNOW,0,,,W,
USW00004895,20130105,SNOW,0,,,W,
USW00004895,20130106,SNOW,0,,,W,
USW00004895,20130107,SNOW,0,,,W,
USW00004895,20130108,SNOW,0,,,W,
USW00004895,20130109,SNOW,0,,,W,
USW00004895,20130111,SNOW,0,,,W,
USW00004895,20130112,SNOW,0,,,W,
USW00004895,20130113,SNOW,0,,,W,
USW00004895,20130114,SNOW,0,,,W,
USW00004895,20130115,SNOW,0,,,W,
USW00004895,20130116,SNOW,0,,,W,
USW00004895,20130117,SNOW,0,,,W,
USW00004895,20130119,SNOW,0,,,W,
USW00004895,20130120,SNOW,0,,,W,
USW00004895,20130101,SNWD,0,,,W,
USW00004895,20130102,SNWD,0,,,W,
USW00004895,20130103,SNWD,0,,,W,
USW00004895,20130104,SNWD,0,,,W,
USW00004895,20130105,SNWD,0,,,W,
USW00004895,20130106,SNWD,0,,,W,
USW00004895,20130107,SNWD,0,,,W,
USW00004895,20130108,SNWD,0,,,W,
USW00004895,20130109,SNWD,0,,,W,
USW00004895,20130110,SNWD,0,,,W,
USW00004895,20130111,SNWD,0,,,W,
USW00004895,20130112,SNWD,0,,,W,
USW00004895,20130113,SNWD,0,,,W,
USW00004895,20130114,SNWD,0,,,W,
USW00004895,20130115,SNWD,0,,,W,
USW00004895,20130116,SNWD,0,,,W,
USW00004895,20130117,SNWD,0,,,W,
USW00004895,20130118,SNWD,0,,,W,
USW00004895,20130119,SNWD,0,,,W,
USW00004895,20130120,SNWD,0,,,W,
USW00004895,20130101,AWND,17,,,W,
USW00004895,20130102,AWND,26,,,W,
USW00004895,20130103,AWND,34,,,W,
USW00004895,20130104,AWND,32,,,W,
USW00004895,20130105,AWND,22,,,W,
USW00004895,20130106,AWND,24,,,W,
USW00004895,20130107,AWND,42,,,W,
USW00004895,20130108,AWND,22,,,W,
USW00004895,20130109,AWND,48,,,W,
USW00004895,20130110,AWND,30,,,W,
USW00004895,20130111,AWND,22,,,W,
USW00004895,20130112,AWND,56,,,W,
USW00004895,20130113,AWND,30,,,W,
USW00004895,20130114,AWND,27,,,W,
USW00004895,20130115,AWND,26,,,W,
USW00004895,20130116,AWND,45,,,W,
USW00004895,20130117,AWND,26,,,W,
USW00004895,20130118,AWND,30,,,W,
USW00004895,20130119,AWND,42,,,W,
USW00004895,20130120,AWND,43,,,W,
USW00004895,20130101,WDF2,260,,,W,
USW00004895,20130102,WDF2,170,,,W,
USW00004895,20130103,WDF2,260,,,W,
USW00004895,20130104,WDF2,270,,,W,
USW00004895,20130105,WDF2,190,,,W,
USW00004895,20130106,WDF2,260,,,W,
USW00004895,20130107,WDF2,230,,,W,
USW00004895,20130108,WDF2,200,,,W,
USW00004895,20130109,WDF2,270,,,W,
USW00004895,20130110,WDF2,90,,,W,
USW00004895,20130111,WDF2,180,,,W,
USW00004895,20130112,WDF2,240,,,W,
USW00004895,20130113,WDF2,270,,,W,
USW00004895,20130114,WDF2,260,,,W,
USW00004895,20130115,WDF2,220,,,W,
USW00004895,20130116,WDF2,260,,,W,
USW00004895,20130117,WDF2,270,,,W,
USW00004895,20130118,WDF2,210,,,W,
USW00004895,20130119,WDF2,290,,,W,
USW00004895,20130120,WDF2,290,,,W,
USW00004895,20130103,WDF5,260,,,W,
USW00004895,20130104,WDF5,270,,,W,
USW00004895,20130105,WDF5,190,,,W,
USW00004895,20130106,WDF5,260,,,W,
USW00004895,20130107,WDF5,240,,,W,
USW00004895,20130108,WDF5,210,,,W,
USW00004895,20130109,WDF5,270,,,W,
USW00004895,20130110,WDF5,110,,,W,
USW00004895,20130111,WDF5,120,,,W,
USW00004895,20130112,WDF5,240,,,W,
USW00004895,20130113,WDF5,270,,,W,
USW00004895,20130114,WDF5,260,,,W,
USW00004895,20130115,WDF5,220,,,W,
USW00004895,20130116,WDF5,200,,,W,
USW00004895,20130117,WDF5,290,,,W,
USW00004895,20130118,WDF5,210,,,W,
USW00004895,20130119,WDF5,290,,,W,
USW00004895,20130120,WDF5,290,,,W,
USW00004895,20130101,WSF2,45,,,W,
USW00004895,20130102,WSF2,45,,,W,
USW00004895,20130103,WSF2,58,,,W,
USW00004895,20130104,WSF2,58,,,W,
USW00004895,20130105,WSF2,58,,,W,
USW00004895,20130106,WSF2,45,,,W,
USW00004895,20130107,WSF2,72,,,W,
USW00004895,20130108,WSF2,58,,,W,
USW00004895,20130109,WSF2,94,,,W,
USW00004895,20130110,WSF2,67,,,W,
USW00004895,20130111,WSF2,45,,,W,
USW00004895,20130112,WSF2,121,,,W,
USW00004895,20130113,WSF2,54,,,W,
USW00004895,20130114,WSF2,63,,,W,
USW00004895,20130115,WSF2,72,,,W,
USW00004895,20130116,WSF2,67,,,W,
USW00004895,20130117,WSF2,54,,,W,
USW00004895,20130118,WSF2,67,,,W,
USW00004895,20130119,WSF2,112,,,W,
USW00004895,20130120,WSF2,81,,,W,
USW00004895,20130103,WSF5,98,,,W,
USW00004895,20130104,WSF5,89,,,W,
USW00004895,20130105,WSF5,72,,,W,
USW00004895,20130106,WSF5,76,,,W,
USW00004895,20130107,WSF5,112,,,W,
USW00004895,20130108,WSF5,76,,,W,
USW00004895,20130109,WSF5,139,,,W,
USW00004895,20130110,WSF5,103,,,W,
USW00004895,20130111,WSF5,72,,,W,
USW00004895,20130112,WSF5,148,,,W,
USW00004895,20130113,WSF5,94,,,W,
USW00004895,20130114,WSF5,89,,,W,
USW00004895,20130115,WSF5,89,,,W,
USW00004895,20130116,WSF5,94,,,W,
USW00004895,20130117,WSF5,81,,,W,
USW00004895,20130118,WSF5,98,,,W,
USW00004895,20130119,WSF5,197,,,W,
USW00004895,20130120,WSF5,134,,,W,
USW00004895,20130103,WT01,1,,,W,
USW00004895,20130106,WT01,1,,,W,
USW00004895,20130108,WT01,1,,,W,
USW00004895,20130111,WT01,1,,,W,
USW00004895,20130112,WT01,1,,,W,
USW00004895,20130116,WT01,1,,,W,
USW00004895,20130108,WT02,1,,,W,
USW00004895,20130111,WT02,1,,,W,
USW00004895,20130103,WT08,1,,,W,
USW00004895,20130113,WT08,1,,,W,
USW00004895,20130119,WT08,1,,,W,
USW00004895,20130120,WT08,1,,,W,
USW00004895,20130201,TMAX,-171,,,W,
USW00004895,20130202,TMAX,-116,,,W,
USW00004895,20130203,TMAX,-105,,,W,
USW00004895,20130204,TMAX,-93,,,W,
USW00004895,20130205,TMAX,-55,,,W,
USW00004895,20130206,TMAX,-60,,,W,
USW00004895,20130207,TMAX,-38,,,W,
USW00004895,20130208,TMAX,-49,,,W,
USW00004895,20130209,TMAX,-43,,,W,
USW00004895,20130210,TMAX,22,,,W,
USW00004895,20130211,TMAX,11,,,W,
USW00004895,20130212,TMAX,-32,,,W,
USW00004895,20130213,TMAX,11,,,W,
USW00004895,20130214,TMAX,-10,,,W,
USW00004895,20130215,TMAX,-82,,,W,
USW00004895,20130216,TMAX,-99,,,W,
USW00004895,20130217,TMAX,-71,,,W,
USW00004895,20130201,TMIN,-243,,,W,
USW00004895,20130202,TMIN,-210,,,W,
USW00004895,20130203,TMIN,-188,,,W,
USW00004895,20130204,TMIN,-199,,,W,
USW00004895,20130205,TMIN,-199,,,W,
USW00004895,20130206,TMIN,-221,,,W,
USW00004895,20130207,TMIN,-60,,,W,
USW00004895,20130208,TMIN,-193,,,W,
USW00004895,20130209,TMIN,-221,,,W,
USW00004895,20130210,TMIN,-55,,,W,
USW00004895,20130211,TMIN,-49,,,W,
USW00004895,20130212,TMIN,-93,,,W,
USW00004895,20130213,TMIN,-116,,,W,
USW00004895,20130214,TMIN,-88,,,W,
USW00004895,20130215,TMIN,-182,,,W,
USW00004895,20130216,TMIN,-232,,,W,
USW00004895,20130217,TMIN,-277,,,W,
USW00004895,20130201,PRCP,0,,,W,
USW00004895,20130202,PRCP,0,,,W,
USW00004895,20130203,PRCP,0,,,W,
USW00004895,20130204,PRCP,0,,,W,
USW00004895,20130205,PRCP,0,,,W,
USW00004895,20130206,PRCP,3,,,W,
USW00004895,20130207,PRCP,5,,,W,
USW00004895,20130208,PRCP,0,,,W,
USW00004895,20130209,PRCP,0,,,W,
USW00004895,20130210,PRCP,74,,,W,
USW00004895,20130211,PRCP,5,,,W,
USW00004895,20130212,PRCP,0,,,W,
USW00004895,20130213,PRCP,0,,,W,
USW00004895,20130214,PRCP,18,,,W,
USW00004895,20130215,PRCP,0,,,W,
USW00004895,20130216,PRCP,0,,,W,
USW00004895,20130217,PRCP,0,,,W,
USW00004895,20130201,SNOW,0,,,W,
USW00004895,20130202,SNOW,0,,,W,
USW00004895,20130203,SNOW,0,,,W,
USW00004895,20130204,SNOW,0,,,W,
USW00004895,20130205,SNOW,0,,,W,
USW00004895,20130208,SNOW,0,,,W,
USW00004895,20130209,SNOW,0,,,W,
USW00004895,20130212,SNOW,0,,,W,
USW00004895,20130213,SNOW,0,,,W,
USW00004895,20130215,SNOW,0,,,W,
USW00004895,20130216,SNOW,0,,,W,
USW00004895,20130217,SNOW,0,,,W,
USW00004895,20130201,SNWD,0,,,W,
USW00004895,20130202,SNWD,0,,,W,
USW00004895,20130203,SNWD,0,,,W,
USW00004895,20130204,SNWD,0,,,W,
USW00004895,20130205,SNWD,0,,,W,
